,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
1038,1038,This house believes atheism is the only way,Criticism of religion,2228,train and test,"h. allen orr also attributed many of the historical religious violent activities to the secular and political roles that were performed by the church in the past and noted that the recent absence of religion among the government of modern communist nations did not lead to mao zedong , pol pot , or joseph stalin leading any less violently [ ref ] .",0,1,[],[],648.0
1039,1039,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in response to some apologists who note that the lack of religion did not prevent many modern dictators from committing great acts of violence , christopher hitchens said : "" it is interesting to find that people of faith now seek defensively to say that they are no worse than fascists or nazis or stalinists . """,0,1,[],[],648.0
1040,1040,This house believes atheism is the only way,Criticism of religion,2228,train and test,"[ ref ] furthermore , richard dawkins , in response to pope benedict 's accusations that atheism was responsible for "" some 20th century atrocities "" , has replied : "" how dare ratzinger suggest that atheism has any connection whatsoever with their horrific deeds ?",1,0,"['atheism was responsible for ""some 20th century atrocities']",[],648.0
1041,1041,This house believes atheism is the only way,Criticism of religion,2228,train and test,any more than hitler and stalin 's non-belief in leprechauns or unicorns .,0,1,[],[],648.0
1042,1042,This house believes atheism is the only way,Criticism of religion,2228,train and test,there is no logical pathway from atheism to wickedness .,0,1,[],[],648.0
1043,1043,This house believes atheism is the only way,Criticism of religion,2228,train and test,"john william draper and andrew dickson white , authors of the conflict thesis , have argued that when a religion offers a complete set of answers to the problems of purpose , morality , origins , or science , it often discourages exploration of those areas by suppressing curiosity , denies its followers a broader perspective , and can prevent social , moral and scientific progress .",0,1,[],[],648.0
1044,1044,This house believes atheism is the only way,Criticism of religion,2228,train and test,"examples of scientific suppression by the roman catholic church include the trial of galileo for arguing that the earth revolves around the sun , and the execution of scientist and philosopher giordano bruno .",0,1,[],[],648.0
1045,1045,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in more recent time , many debates have arisen that follow a pattern of faith versus reason , in particular the rise of fundamentalist and bible literalist opposition to science and liberal democracy .",0,1,[],[],648.0
1046,1046,This house believes atheism is the only way,Criticism of religion,2228,train and test,"examples include the creation - evolution controversy , and controversies over the use of birth control , the separation of church and state , opposition to research into embryonic stem cells , or theological objections to vaccination , anesthesia , and blood transfusion [ ref ] .",0,1,[],[],648.0
1047,1047,This house believes atheism is the only way,Criticism of religion,2228,train and test,during the 19th century what scholars today call the historical conflict thesis developed .,0,1,[],[],648.0
1048,1048,This house believes atheism is the only way,Criticism of religion,2228,train and test,"according to this model , any interaction between religion and science must inevitably lead to open hostility , with religion usually taking the part of the aggressor against new scientific ideas [ ref ] .",0,1,[],[],648.0
1049,1049,This house believes atheism is the only way,Criticism of religion,2228,train and test,"the historical conflict thesis was a popular historiographical approach in the history of science during the late 19th and early 20th centuries , but its original form is almost entirely discarded by scholars today [ ref ] .",0,1,[],[],648.0
1050,1050,This house believes atheism is the only way,Criticism of religion,2228,train and test,"despite that , conflict theory remains a popular view among the general public , [ ref ] and has been publicized by the success of books such as the god delusion .",0,1,[],[],648.0
1051,1051,This house believes atheism is the only way,Criticism of religion,2228,train and test,"historians of science including john hedley brooke and ronald numbers consider the "" religion vs. science "" concept an oversimplification , and prefer to take a more nuanced view of the subject [ ref ] .",0,1,[],[],648.0
1052,1052,This house believes atheism is the only way,Criticism of religion,2228,train and test,"these historians cite , for example , the galileo affair [ ref ] and the scopes trial , [ ref ] and assert that these were not purely instances of conflict between science and religion ; personal and political factors also weighed heavily in the development of each .",0,1,[],[],648.0
1053,1053,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in addition , some historians contend that religious organizations figure prominently in the broader histories of many sciences , with many of the scientific minds until the professionalization of scientific enterprise ( in the 19th century ) being clergy and other religious thinkers [ ref ] .",0,1,[],[],648.0
1054,1054,This house believes atheism is the only way,Criticism of religion,2228,train and test,"some historians contend that many scientific developments , such as kepler 's laws [ ref ] and the 19th century reformulation of physics in terms of energy , [ ref ] were explicitly driven by religious ideas .",0,1,[],[],648.0
1055,1055,This house believes atheism is the only way,Criticism of religion,2228,train and test,some religions have destroyed important artistic works and cultural or religious artifacts .,0,1,[],[],648.0
1056,1056,This house believes atheism is the only way,Criticism of religion,2228,train and test,the taliban destroyed the bamyan buddhas in afghanistan in 2001 in the name of islam .,0,1,[],[],648.0
1057,1057,This house believes atheism is the only way,Criticism of religion,2228,train and test,"catholic priest diego de landa almost single handedly destroyed all knowledge of the mayan hieroglyphs , with the desire to wipe out the mayan religion .",0,1,[],[],648.0
1058,1058,This house believes atheism is the only way,Criticism of religion,2228,train and test,"during the english civil war , parliamentarian soldiers destroyed two of the eleanor crosses , one at cheapside in london and another in stony stratford in buckinghamshire , as they were viewed to be relics of the catholic faith to which , as puritans , they were opposed .",0,1,[],[],648.0
1059,1059,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in 1989 , muslim religious leader ayatollah khomeini issued a religious edict condemning author salman rushdie to death for the publication of the satanic verses [ ref ] .",0,1,[],[],648.0
1060,1060,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in 2005 , many muslims protested against the publication of cartoons depicting mohammad .",0,1,[],[],648.0
1061,1061,This house believes atheism is the only way,Criticism of religion,2228,train and test,"muslims in bangladesh issued a fatwa ( religious decree ) calling for the death of poet and author taslima nasrin because of the women 's rights issues raised in her books , particularly her novel lajja [ ref ] .",0,1,[],[],648.0
1062,1062,This house believes atheism is the only way,Criticism of religion,2228,train and test,"nobel peace laureate , muslim , and human rights activist shirin ebadi has criticized dogmatic islam as morally deficient , arguing that it elevates to moral status many ancient and ill - informed rules that may have been designed for reasons of hygiene , politics , or other reasons in a bygone era [ ref ] .",0,1,[],[],648.0
1063,1063,This house believes atheism is the only way,Criticism of religion,2228,train and test,"an example of this would be the idea that women and men must be kept separate , or that women who do not cover themselves up modestly have tendencies for immorality , or are in some way responsible for sexual assault [ ref ] .",0,1,[],[],648.0
1064,1064,This house believes atheism is the only way,Criticism of religion,2228,train and test,dawkins contends that theistic religions devalue human compassion and morality .,1,0,['theistic religions devalue human compassion and morality'],"[464, 448, 516, 495]",648.0
1065,1065,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in his view , the bible contains many injunctions against following one 's conscience over scripture , and positive actions are supposed to originate not from compassion , but from the fear of punishment [ ref ] .",0,1,[],[],648.0
1066,1066,This house believes atheism is the only way,Criticism of religion,2228,train and test,"religious institutions typically declare they have special knowledge of absolute morality and invoke this in order to hinder debates on many issues such as stem cell research , euthanasia , and same - sex marriage [ ref ] .",0,1,[],[],648.0
1067,1067,This house believes atheism is the only way,Criticism of religion,2228,train and test,"many major religions , most prominently traditional christianity , islam , hinduism and orthodox judaism , consider homosexuality immoral .",0,1,[],[],648.0
1068,1068,This house believes atheism is the only way,Criticism of religion,2228,train and test,"singer elton john said organized religion promotes the hatred of homosexuals : "" i think religion has always tried to turn hatred towards gay people .",0,1,[],[],648.0
1069,1069,This house believes atheism is the only way,Criticism of religion,2228,train and test,organized religion does not seem to work .,0,1,[],[],648.0
1070,1070,This house believes atheism is the only way,Criticism of religion,2228,train and test,it turns people into really hateful lemmings and it 's not really compassionate .,0,1,[],[],648.0
1071,1071,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in the united states , conservative christian groups such as the christian legal society and the alliance defense fund have filed numerous lawsuits against public universities , aimed at overturning policies that protect homosexuals from discrimination and hate speech .",0,1,[],[],648.0
1072,1072,This house believes atheism is the only way,Criticism of religion,2228,train and test,these groups argue that such policies infringe their right to freely exercise religion as guaranteed by the free exercise clause of the first amendment of the united states constitution [ ref ] .,0,1,[],[],648.0
1073,1073,This house believes atheism is the only way,Criticism of religion,2228,train and test,"homosexuality is illegal in most muslim countries , and in many of these countries carries the death penalty .",0,1,[],[],648.0
1074,1074,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in july 2005 , two iranian men , aged sixteen and eighteen , were publicly hanged for homosexuality , causing an international outcry .",0,1,[],[],648.0
1075,1075,This house believes atheism is the only way,Criticism of religion,2228,train and test,human rights organisations estimate that hundreds of people have been executed for homosexuality by iranian authorities since the 1979 revolution [ ref ] .,0,1,[],[],648.0
1076,1076,This house believes atheism is the only way,Criticism of religion,2228,train and test,"however , many liberal religious groups , and particularly most new age religions , are accepting of homosexuals and do not regard their behavior as sinful , in particular : the anglican church of canada , [ ref ] the episcopal church , progressive judaism , moravian church , [ ref ] neopaganism , raëlism , the united church of canada , the united church of christ , unitarian universalism , haitian voodoo , wicca , and the metropolitan community church , which was established almost specifically for this purpose .",0,1,[],[],648.0
1077,1077,This house believes atheism is the only way,Criticism of religion,2228,train and test,religion has been used by some as justification for advocating racism .,0,1,[],[],648.0
1078,1078,This house believes atheism is the only way,Criticism of religion,2228,train and test,"the ku klux klan , christian identity movement , mormon leaders , and some post-medieval theologians have made claims that white people are closer to god than other races .",0,1,[],[],648.0
1079,1079,This house believes atheism is the only way,Criticism of religion,2228,train and test,"religious terrorist organizations such as the forenamed ku klux klan , kach and kahane chai and others also hold ostensibly racist views [ ref ] .",0,1,[],[],648.0
1080,1080,This house believes atheism is the only way,Criticism of religion,2228,train and test,"there are arguments , however , that these positions may be as much reflections of contemporary social views as of what has been called scientific racism [ ref ] .",0,1,[],[],648.0
1081,1081,This house believes atheism is the only way,Criticism of religion,2228,train and test,"the lds church excluded blacks from the priesthood in the church , from 1860 to 1978 [ ref ] .",0,1,[],[],648.0
1082,1082,This house believes atheism is the only way,Criticism of religion,2228,train and test,"most fundamentalist mormon sects within the latter day saint movement , rejected the lds church ’s 1978 decision to allow african americans to hold the priesthood , and continue to deny activity in the church due to race [ ref ] .",0,1,[],[],648.0
1083,1083,This house believes atheism is the only way,Criticism of religion,2228,train and test,"due to these beliefs , in its spring 2005 "" intelligence report "" , the southern poverty law center named the flds church to its "" hate group "" listing [ ref ] because of the church 's teachings on race , which include a fierce condemnation of interracial relationships .",0,1,[],[],648.0
1084,1084,This house believes atheism is the only way,Criticism of religion,2228,train and test,"on the other hand , many christians have made efforts toward establishing racial equality , contributing to the civil rights movement [ ref ] .",0,1,[],[],648.0
1085,1085,This house believes atheism is the only way,Criticism of religion,2228,train and test,the african american review sees as important the role christian revivalism in the black church played in the civil rights movement [ ref ] .,0,1,[],[],648.0
1086,1086,This house believes atheism is the only way,Criticism of religion,2228,train and test,"martin luther king , jr. , an ordained baptist minister , was a leader of the american civil rights movement and president of the southern christian leadership conference , a christian civil rights organization [ ref ] .",0,1,[],[],648.0
1087,1087,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics say that religions often treat women in a discriminatory fashion , given them status inferior to men , depriving them of opportunities , endorsing excessive punishments , and using torture and executions as a manner of subjugating them .",0,1,[],[],648.0
1088,1088,This house believes atheism is the only way,Criticism of religion,2228,train and test,"an example of such criticism is the treatment of women in modern islam , such as the required wearing of a burqa in some sects , or denying women permission to drive cars .",0,1,[],[],648.0
1089,1089,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics also claim that islam authorizes the punishment of female rape victims , citing a saudi arabian case where a rape victim was sentenced to receive 90 lashes because she was in a car with a man that was not her relative [ ref ] .",0,1,[],[],648.0
1090,1090,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics including hitchens and the united nations also say that islam is used to justify unnecessary and usually harmful female genital modification and mutilation , when the purposes range from depriving them of sexual satisfaction to discourage adultery , insuring they are still a virgin to their husbands , or falsely giving the appearance that they are still a virgin [ ref ] .",0,1,[],[],648.0
1091,1091,This house believes atheism is the only way,Criticism of religion,2228,train and test,another example is the use of witch trials by the christian churches from 1480 through 1800 .,0,1,[],[],648.0
1092,1092,This house believes atheism is the only way,Criticism of religion,2228,train and test,"these trials , often resulting in torture or death of the alleged witch , were based on the old testament in the exodus 22:18 , which prescribes "" thou shalt not suffer a witch to live "" .",0,1,[],[],648.0
1093,1093,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics say that these trials were unfair , and that witchcraft was often not in evidence , and that the trials were generally used to punish assertive or independent women , such as midwives , [ ref ] or activists [ ref ] .",0,1,[],[],648.0
1094,1094,This house believes atheism is the only way,Criticism of religion,2228,train and test,"kosher slaughter has historically attracted criticism from non-jews as allegedly being inhumane and unsanitary , [ ref ] in part as an antisemitic canard that eating ritually slaughtered meat caused degeneration , [ ref ] and in part out of economic motivation to remove jews from the meat industry [ ref ] .",0,1,[],[],648.0
1095,1095,This house believes atheism is the only way,Criticism of religion,2228,train and test,"sometimes , however , these criticisms were directed at judaism as a religion .",0,1,[],[],648.0
1096,1096,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in 1893 , animal advocates campaigning against kosher slaughter in aberdeen attempted to link cruelty with jewish religious practice [ ref ] .",0,1,[],[],648.0
1097,1097,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in the 1920s , polish critics of kosher slaughter claimed that the practice actually had no basis in scripture [ ref ] .",0,1,[],[],648.0
1098,1098,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in contrast , jewish authorities argue that the slaughter methods are based directly upon genesis ix : 3 , and that "" these laws are binding on jews today . """,0,1,[],[],648.0
1099,1099,This house believes atheism is the only way,Criticism of religion,2228,train and test,"more recently , kosher slaughter has attracted criticism from some groups concerned with animal welfare , who contend that the absence of any form of anesthesia or stunning prior to the severance of the animal 's jugular vein causes unnecessary pain and suffering .",0,1,[],[],648.0
1100,1100,This house believes atheism is the only way,Criticism of religion,2228,train and test,"calls for the abolition of kosher slaughter have been made in 2008 by germany 's federal chamber of veterinarians , [ ref ] and in 2011 by the party for animals in the dutch parliament [ ref ] .",0,1,[],[],648.0
1101,1101,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in both incidents , jewish groups responded that the criticisms were attacks against their religion [ ref ] .",0,1,[],[],648.0
1102,1102,This house believes atheism is the only way,Criticism of religion,2228,train and test,supporters of kosher slaughter counter that judaism requires the practice precisely because it is considered humane [ ref ] .,0,1,[],[],648.0
1103,1103,This house believes atheism is the only way,Criticism of religion,2228,train and test,"research conducted by temple grandin and joe m. regenstein in 1994 concluded that , practiced correctly with proper restraint systems , kosher slaughter results in little pain and suffering , and notes that behavioral reactions to the incision made during kosher slaughter are less than those to noises such as clanging or hissing , inversion or pressure during restraint [ ref ] .",0,1,[],[],648.0
1104,1104,This house believes atheism is the only way,Criticism of religion,2228,train and test,"some scientific studies show that the degree of religiosity is generally found to be associated with higher ethical attitudes [ ref ] [ ref ] [ ref ] [ ref ] — for example , surveys suggesting a positive connection between faith and altruism [ ref ] .",0,1,[],[],648.0
1105,1105,This house believes atheism is the only way,Criticism of religion,2228,train and test,"although a recent study by gregory s. paul published in the journal of religion and society argues for a positive correlation between the degree of public religiosity in a society and certain measures of dysfunction , [ ref ] an analysis published later in the same journal contends that a number of methodological problems undermine any findings or conclusions to be taken from the research [ ref ] .",0,1,[],[],648.0
1106,1106,This house believes atheism is the only way,Criticism of religion,2228,train and test,"survey research suggests that believers do tend to hold different views than non-believers on a variety of social , ethical and moral questions .",0,1,[],[],648.0
1107,1107,This house believes atheism is the only way,Criticism of religion,2228,train and test,"according to a 2003 survey conducted in the united states by the barna group , a christian - affiliated research organization , those who described themselves as believers were less likely than those describing themselves as atheists or agnostics to consider the following behaviors morally acceptable : cohabitating with someone of the opposite sex outside of marriage , enjoying sexual fantasies , having an abortion , sexual relationships outside of marriage , gambling , looking at pictures of nudity or explicit sexual behavior , getting drunk , and "" having a sexual relationship with someone of the same sex . """,0,1,[],[],648.0
1108,1108,This house believes atheism is the only way,Criticism of religion,2228,train and test,"moreover , a comprehensive study by harvard university professor robert putnam found that religious people are more charitable than their irreligious counterparts [ ref ] .",0,1,[],[],648.0
1109,1109,This house believes atheism is the only way,Criticism of religion,2228,train and test,the study revealed that forty percent of worship service attending americans volunteer regularly to help the poor and elderly as opposed to 15 % 25 of americans who never attend services [ ref ] .,0,1,[],[],648.0
1110,1110,This house believes atheism is the only way,Criticism of religion,2228,train and test,"moreover , religious individuals are more likely than non-religious individuals to volunteer for school and youth programs ( 36 % 25 vs. 15 % 25 ) , a neighborhood or civic group ( 26 % 25 vs. 13 % 25 ) , and for health care ( 21 % 25 vs. 13 % 25 ) [ ref ] .",0,1,[],[],648.0
1111,1111,This house believes atheism is the only way,Criticism of religion,2228,train and test,"religious apologists often respond that those guilty of such actions are merely misguided extremists and do n't represent mainstream religion , or that such things are only exceptions and that , by and large , religion is a positive civilizing influence on society .",1,0,['religion is a positive civilizing influence on society'],"[577, 483, 550, 486, 492, 493, 557, 556, 466, 531, 564, 533, 501, 568, 506]",648.0
1112,1112,This house believes atheism is the only way,Criticism of religion,2228,train and test,"atheists such as hector avalos counter that this may be a no true scotsman fallacy in that apologists may decide which believers are considered "" mainstream "" and which are "" extremist "" on a basis that favors their position [ ref ] .",0,1,[],[],648.0
1113,1113,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in response to an article that correlates religiosity in society with dysfunctional behaviors , [ ref ] an analysis published later in the same journal contends that a number of methodological problems undermine any findings or conclusions to be taken from the research [ ref ] .",0,1,[],[],648.0
1114,1114,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in the same issue , gary jensen builds on and refines paul 's study [ ref ] .",0,1,[],[],648.0
1115,1115,This house believes atheism is the only way,Criticism of religion,2228,train and test,"his conclusion , after carrying out elaborate multivariate statistical studies , is that a complex relationship exists between religiosity and homicide with some dimensions of religiosity encouraging homicide and other dimensions discouraging it .",0,1,[],[],648.0
1116,1116,This house believes atheism is the only way,Criticism of religion,2228,train and test,""" meanwhile , other studies seem to show positive links in the relationship between religiosity and moral behavior [ ref ] [ ref ] [ ref ] — for example , surveys suggesting a positive connection between faith and altruism [ ref ] .",0,1,[],[],648.0
1117,1117,This house believes atheism is the only way,Criticism of religion,2228,train and test,"other research in criminology indicates an inverse relationship between religion and crime , [ ref ] with many studies establishing this beneficial connection ( though some say it is a modest one ) [ ref ] .",0,1,[],[],648.0
1118,1118,This house believes atheism is the only way,Criticism of religion,2228,train and test,"indeed , a meta - analysis of 60 studies on religion and crime concluded , "" religious behaviors and beliefs exert a moderate deterrent effect on individuals ' criminal behavior "" [ ref ] .",0,1,[],[],648.0
1119,1119,This house believes atheism is the only way,Criticism of religion,2228,train and test,theodore beale responds to criticisms that religion harms society by arguing that religious individuals tend to be more generous and more likely to have children [ ref ] .,0,1,[],[],648.0
1120,1120,This house believes atheism is the only way,Criticism of religion,2228,train and test,religious belief appears to be the strongest predictor of charitable giving [ ref ] .,0,1,[],[],648.0
1121,1121,This house believes atheism is the only way,Criticism of religion,2228,train and test,"one study found that average charitable giving in 2000 by religious individuals ( $ 2,210 ) was over three times that of secular individuals ( $ 642 ) .",0,1,[],[],648.0
1122,1122,This house believes atheism is the only way,Criticism of religion,2228,train and test,giving to non-religious charities by religious individuals was $ 88 higher .,0,1,[],[],648.0
1123,1123,This house believes atheism is the only way,Criticism of religion,2228,train and test,"religious individuals are also more likely to volunteer time , donate blood , and give back money when accidentally given too much change [ ref ] .",0,1,[],[],648.0
1124,1124,This house believes atheism is the only way,Criticism of religion,2228,train and test,"a 2007 study by the barna group found that "" active - faith "" individuals ( those who had attended a church service in the past week ) reported that they had given on average $ 1,500 in 2006 , while "" no - faith "" individuals reported that they had given on average $ 200 .",0,1,[],[],648.0
1125,1125,This house believes atheism is the only way,Criticism of religion,2228,train and test,""" active - faith "" adults claimed to give twice as much to non-church-related charities as "" no - faith "" individuals claimed to give .",0,1,[],[],648.0
1126,1126,This house believes atheism is the only way,Criticism of religion,2228,train and test,"they were also more likely to report that they were registered to vote , that they volunteered , that they personally helped someone who was homeless , and to describe themselves as "" active in the community . """,0,1,[],[],648.0
1127,1127,This house believes atheism is the only way,Criticism of religion,2228,train and test,"many criticisms of religion focus on the purposes of the leaders of the religions , rather than on the religious doctrines .",0,1,[],[],648.0
1128,1128,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics point out that many religions endow their leaders with immoral or corrupt authority , and that leaders often abuse the power for financial gain , or increased access to sexual partners , or to oppress minorities or enemies .",0,1,[],[],648.0
1129,1129,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics claim that religious leaders have often supported un-democratic and oppressive power structures , such as the absolutist monarchies of europe , or the pharaohs of ancient egypt .",0,1,[],[],648.0
1130,1130,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics point out that several religions were founded by individuals who appeared to be using the religion for immoral or corrupt purposes , such as financial gain , access to power , or justifying multiple wives .",0,1,[],[],648.0
1131,1131,This house believes atheism is the only way,Criticism of religion,2228,train and test,"examples given by critics include indian mystic bhagwan shree rajneesh who owned 90 rolls royce cars , cult leader david koresh , and mormon leaders joseph smith who had about 27 wives and brigham young who had about 57 wives [ ref ] .",0,1,[],[],648.0
1132,1132,This house believes atheism is the only way,Criticism of religion,2228,train and test,"roman catholic pope alexander vi ( of the borgia family ) was noted for his many mistresses , syphilis and nepotism .",0,1,[],[],648.0
1133,1133,This house believes atheism is the only way,Criticism of religion,2228,train and test,evangelical christian pastor jim bakker was convicted of fraud for improperly using large amounts of money from his congregation for personal use .,0,1,[],[],648.0
1134,1134,This house believes atheism is the only way,Criticism of religion,2228,train and test,"the term "" authoritarian "" is used to describe an organization , an institution , or a state that enforces strong and sometimes oppressive measures against those within its sphere of influence , generally without any attempt at gaining their consent and often not allowing criticism of its policies .",0,1,[],[],648.0
1135,1135,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in this sense , some religious organizations can be seen as authoritarian , insofar as their goal is to define themselves as the ultimate authority by which the law of the land is granted .",0,1,[],[],648.0
1136,1136,This house believes atheism is the only way,Criticism of religion,2228,train and test,"as this divine source of authority is not to be criticized by non-religious arguments , it is the antithesis to secularism .",0,1,[],[],648.0
1137,1137,This house believes atheism is the only way,Criticism of religion,2228,train and test,a country where the above has been achieved is called a theocracy [ ref ] .,0,1,[],[],648.0
1138,1138,This house believes atheism is the only way,Criticism of religion,2228,train and test,"some religions also teach that there was , or is , a human with divinity or touched by divine guidance , and who is therefore infallible : for example jesus , muhammad and , in certain circumstances , the pope .",0,1,[],[],648.0
1139,1139,This house believes atheism is the only way,Criticism of religion,2228,train and test,"the ancient egyptians believed that upon taking the throne , the pharaoh became the earthly embodiment of a god .",0,1,[],[],648.0
1140,1140,This house believes atheism is the only way,Criticism of religion,2228,train and test,"they believed that in his role as both man and god , he was responsible for preserving not only the empire , but the universe itself [ ref ] .",0,1,[],[],648.0
1141,1141,This house believes atheism is the only way,Criticism of religion,2228,train and test,"until the end of world war ii the emperor of japan held a similar status , [ ref ] and deification of roman emperors was common practice following the reign of augustus [ ref ] .",0,1,[],[],648.0
1142,1142,This house believes atheism is the only way,Criticism of religion,2228,train and test,"systems such as this equated political opposition to heresy , and served to support existing power structures by suppressing dissent .",0,1,[],[],648.0
1143,1143,This house believes atheism is the only way,Criticism of religion,2228,train and test,"on new year 's day 1946 , emperor hirohito ( formally ) declined claims of divinity with the humanity declaration .",0,1,[],[],648.0
1144,1144,This house believes atheism is the only way,Criticism of religion,2228,train and test,the term dominionism is often used to describe a political movement among fundamentalist christians .,0,1,[],[],648.0
1145,1145,This house believes atheism is the only way,Criticism of religion,2228,train and test,critics view dominionism as an attempt to improperly impose christianity as the national faith of the united states .,0,1,[],[],648.0
1146,1146,This house believes atheism is the only way,Criticism of religion,2228,train and test,"it emerged in the late 1980s inspired by the book , film and lecture series , "" whatever happened to the human race ? """,0,1,[],[],648.0
1147,1147,This house believes atheism is the only way,Criticism of religion,2228,train and test,by francis a. schaeffer and c. everett koop [ ref ] .,0,1,[],[],648.0
1148,1148,This house believes atheism is the only way,Criticism of religion,2228,train and test,"schaeffer 's views influenced conservatives like jerry falwell , tim lahaye , john w. whitehead , and although they represent different theological and political ideas , dominionists believe they have a christian duty to take "" control of a sinful secular society "" , either by putting fundamentalist christians in office , or by introducing biblical law into the secular sphere [ ref ] .",0,1,[],[],648.0
1149,1149,This house believes atheism is the only way,Criticism of religion,2228,train and test,"social scientists have used the word "" dominionism "" to refer to adherence to dominion theology [ ref ] [ ref ] [ ref ] as well as to the influence in the broader christian right of ideas inspired by dominion theology [ ref ] .",0,1,[],[],648.0
1150,1150,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in the early 1990s , sociologist sara diamond [ ref ] [ ref ] and journalist frederick clarkson [ ref ] [ ref ] defined dominionism as a movement that , while including dominion theology and christian reconstructionism as subsets , is much broader in scope , extending to much of the christian right [ ref ] .",0,1,[],[],648.0
1151,1151,This house believes atheism is the only way,Criticism of religion,2228,train and test,"beginning in 2004 with essayist katherine yurica , [ ref ] [ ref ] [ ref ] a group of authors including journalist chris hedges [ ref ] [ ref ] [ ref ] marion maddox , [ ref ] james rudin , [ ref ] sam harris , [ ref ] and the group theocracywatch [ ref ] began applying the term to a broader spectrum of people than have sociologists such as diamond .",0,1,[],[],648.0
1152,1152,This house believes atheism is the only way,Criticism of religion,2228,train and test,full adherents to reconstructionism are few and marginalized among conservative christians [ ref ] .,0,1,[],[],648.0
1153,1153,This house believes atheism is the only way,Criticism of religion,2228,train and test,"[ ref ] [ ref ] the terms "" dominionist "" and "" dominionism "" are rarely used for self - description , and their usage has been attacked from several quarters .",0,1,[],[],648.0
1154,1154,This house believes atheism is the only way,Criticism of religion,2228,train and test,"chip berlet wrote that "" some critics of the christian right have stretched the term dominionism past its breaking point . """,0,1,[],[],648.0
1155,1155,This house believes atheism is the only way,Criticism of religion,2228,train and test,"[ ref ] sara diamond wrote that "" [ l ] iberals ' writing about the christian right 's take - over plans has generally taken the form of conspiracy theory . """,0,1,[],[],648.0
1156,1156,This house believes atheism is the only way,Criticism of religion,2228,train and test,"[ ref ] journalist anthony williams charged that its purpose is "" to smear the republican party as the party of domestic theocracy , facts be damned . """,0,1,[],[],648.0
1157,1157,This house believes atheism is the only way,Criticism of religion,2228,train and test,"[ ref ] stanley kurtz labeled it "" conspiratorial nonsense , "" "" political paranoia , "" and "" guilt by association , "" [ ref ] and decried hedges ' "" vague characterizations "" that allow him to "" paint a highly questionable picture of a virtually faceless and nameless ' dominionist ' christian mass . """,0,1,[],[],648.0
1158,1158,This house believes atheism is the only way,Criticism of religion,2228,train and test,[ ref ] kurtz also complained about a perceived link between average christian evangelicals and extremism such as christian reconstructionism : .,0,1,[],[],648.0
1159,1159,This house believes atheism is the only way,Criticism of religion,2228,train and test,"the notion that conservative christians want to reinstitute slavery and rule by genocide is not just crazy , it 's downright dangerous .",0,1,[],[],648.0
1160,1160,This house believes atheism is the only way,Criticism of religion,2228,train and test,the most disturbing part of the harper 's cover story ( the one by chris hedges ) was the attempt to link christian conservatives with hitler and fascism .,0,1,[],[],648.0
1161,1161,This house believes atheism is the only way,Criticism of religion,2228,train and test,"once we acknowledge the similarity between conservative christians and fascists , hedges appears to suggest , we can confront christian evil by setting aside ' the old polite rules of democracy . '",0,1,[],[],648.0
1162,1162,This house believes atheism is the only way,Criticism of religion,2228,train and test,so wild conspiracy theories and visions of genocide are really excuses for the left to disregard the rules of democracy and defeat conservative christians — by any means necessary [ ref ] .,0,1,[],[],648.0
1163,1163,This house believes atheism is the only way,Problem of evil,2242,train and test,"in the philosophy of religion , the problem of evil is the question of how to explain evil if there exists a deity that is omnibenevolent , omnipotent , and omniscient ( see theism ) [ ref ] .",0,1,[],[],648.0
1164,1164,This house believes atheism is the only way,Problem of evil,2242,train and test,some philosophers have claimed that the existences of such a god and of evil are logically incompatible or unlikely .,1,0,['the existences of such a god and of evil are logically incompatible'],"[546, 551, 491, 494, 530]",648.0
1165,1165,This house believes atheism is the only way,Problem of evil,2242,train and test,attempts to resolve the question under these contexts have historically been one of the prime concerns of theodicy .,0,1,[],[],648.0
1166,1166,This house believes atheism is the only way,Problem of evil,2242,train and test,"some responses include the arguments that true free will can not exist without the possibility of evil , that humans can not understand god , that suffering is necessary for spiritual growth or evil is the consequence of a fallen world .",0,1,[],[],648.0
